
---------- Begin Simulation Statistics ----------
simSeconds                                   0.003811                       # Number of seconds simulated (Second)
simTicks                                   3810923000                       # Number of ticks simulated (Tick)
finalTick                                  3810923000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     29.91                       # Real time elapsed on the host (Second)
hostTickRate                                127417057                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     725104                       # Number of bytes of host memory used (Byte)
simInsts                                     14778258                       # Number of instructions simulated (Count)
simOps                                       24040185                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   494105                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     803774                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          7621847                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.515747                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.938934                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        24855288                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1045                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       24612990                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   3579                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               815990                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           1353225                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 184                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             7439068                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.308612                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.294510                       # Number of insts issued each cycle (Count)
system.cpu.rename.fpLookups                    155721                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              46672032                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  1717565                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     734                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 718                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    292677                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                19306300                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                    52714                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                         30600781                       # The number of ROB reads (Count)
system.cpu.rob.writes                        49726644                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 14778258                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   24040185                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                5105193                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    65                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                19632                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty           5634                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict              19563                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  8                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 8                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                2518                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               2518                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           19633                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         7789                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port        57632                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                    65421                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       176704                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      1552000                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   1728704                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              4093                       # Total snoops (Count)
system.l2bus.snoopTraffic                       49472                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               26238                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.016846                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.128696                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     25796     98.32%     98.32% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       442      1.68%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 26238                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   3810923000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             26513500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             4161998                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            29068000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           43277                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        21129                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests           17                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               414                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          414                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst               370                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data              9549                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 9919                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst              370                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data             9549                       # number of overall hits (Count)
system.l2cache.overallHits::total                9919                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2391                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            9827                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total              12218                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2391                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           9827                       # number of overall misses (Count)
system.l2cache.overallMisses::total             12218                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    177999000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    746133000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     924132000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    177999000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    746133000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    924132000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          2761                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         19376                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            22137                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         2761                       # number of overall (read+write) accesses (Count)
